mode,class_id,coarse_class_id,filename,path,size,extension,img_path,size_x,size_y,channels,color_mode
train,24,15,train/Fruit/Plum/Plum_008.jpg,dataset/train/Fruit/Plum/Plum_008.jpg,23448,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_008.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_009.jpg,dataset/train/Fruit/Plum/Plum_009.jpg,22289,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_009.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_010.jpg,dataset/train/Fruit/Plum/Plum_010.jpg,20636,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_010.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_011.jpg,dataset/train/Fruit/Plum/Plum_011.jpg,22534,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_011.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_012.jpg,dataset/train/Fruit/Plum/Plum_012.jpg,21125,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_012.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_013.jpg,dataset/train/Fruit/Plum/Plum_013.jpg,21207,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_013.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_014.jpg,dataset/train/Fruit/Plum/Plum_014.jpg,23920,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_014.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_015.jpg,dataset/train/Fruit/Plum/Plum_015.jpg,22965,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_015.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_016.jpg,dataset/train/Fruit/Plum/Plum_016.jpg,23181,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_016.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_017.jpg,dataset/train/Fruit/Plum/Plum_017.jpg,26483,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_017.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_018.jpg,dataset/train/Fruit/Plum/Plum_018.jpg,21833,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_018.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_019.jpg,dataset/train/Fruit/Plum/Plum_019.jpg,20633,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_019.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_020.jpg,dataset/train/Fruit/Plum/Plum_020.jpg,23002,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_020.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_021.jpg,dataset/train/Fruit/Plum/Plum_021.jpg,21850,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_021.jpg,348,348,3,RGB
train,24,15,train/Fruit/Plum/Plum_022.jpg,dataset/train/Fruit/Plum/Plum_022.jpg,21650,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Plum/Plum_022.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_001.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_001.jpg,16323,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_001.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_002.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_002.jpg,15880,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_002.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_003.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_003.jpg,25957,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_003.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_004.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_004.jpg,25428,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_004.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_005.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_005.jpg,25412,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_005.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_006.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_006.jpg,18877,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_006.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_007.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_007.jpg,15930,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_007.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_008.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_008.jpg,23856,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_008.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_009.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_009.jpg,21835,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_009.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_010.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_010.jpg,25885,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_010.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_011.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_011.jpg,17420,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_011.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_012.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_012.jpg,27894,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_012.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_013.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_013.jpg,24149,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_013.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_014.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_014.jpg,19634,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_014.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_015.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_015.jpg,25918,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_015.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_016.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_016.jpg,20506,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_016.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_017.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_017.jpg,21099,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_017.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_018.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_018.jpg,17209,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_018.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_019.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_019.jpg,17852,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_019.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_020.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_020.jpg,25512,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_020.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_021.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_021.jpg,21849,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_021.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_022.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_022.jpg,26395,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_022.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_023.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_023.jpg,19871,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_023.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_024.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_024.jpg,20121,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_024.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_025.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_025.jpg,25294,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_025.jpg,348,348,3,RGB
train,25,16,train/Fruit/Pomegranate/Pomegranate_026.jpg,dataset/train/Fruit/Pomegranate/Pomegranate_026.jpg,19516,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Pomegranate/Pomegranate_026.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_001.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_001.jpg,16028,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_001.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_002.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_002.jpg,32478,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_002.jpg,348,464,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_003.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_003.jpg,19052,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_003.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_004.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_004.jpg,23143,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_004.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_005.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_005.jpg,18569,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_005.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_006.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_006.jpg,26525,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_006.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_007.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_007.jpg,20252,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_007.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_008.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_008.jpg,16684,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_008.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_009.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_009.jpg,17364,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_009.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_010.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_010.jpg,22285,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_010.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_011.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_011.jpg,18859,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_011.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_012.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_012.jpg,19241,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_012.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_013.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_013.jpg,14780,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_013.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_014.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_014.jpg,20555,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_014.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_015.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_015.jpg,20609,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_015.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_016.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_016.jpg,18237,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_016.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_017.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_017.jpg,32969,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_017.jpg,348,464,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_018.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_018.jpg,15028,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_018.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_019.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_019.jpg,16605,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_019.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_020.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_020.jpg,21747,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_020.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_021.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_021.jpg,23965,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_021.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_022.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_022.jpg,18934,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_022.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_023.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_023.jpg,20416,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_023.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_024.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_024.jpg,17515,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_024.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_025.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_025.jpg,20873,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_025.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_026.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_026.jpg,21698,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_026.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_027.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_027.jpg,17080,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_027.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_028.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_028.jpg,29996,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_028.jpg,348,464,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_029.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_029.jpg,16762,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_029.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_030.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_030.jpg,19528,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_030.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_031.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_031.jpg,22045,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_031.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_032.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_032.jpg,24626,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_032.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_033.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_033.jpg,18333,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_033.jpg,348,348,3,RGB
train,26,17,train/Fruit/Red-Grapefruit/Red-Grapefruit_034.jpg,dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_034.jpg,25847,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Red-Grapefruit/Red-Grapefruit_034.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_001.jpg,dataset/train/Fruit/Satsumas/Satsumas_001.jpg,17799,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_001.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_002.jpg,dataset/train/Fruit/Satsumas/Satsumas_002.jpg,18950,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_002.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_003.jpg,dataset/train/Fruit/Satsumas/Satsumas_003.jpg,18866,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_003.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_004.jpg,dataset/train/Fruit/Satsumas/Satsumas_004.jpg,17552,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_004.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_005.jpg,dataset/train/Fruit/Satsumas/Satsumas_005.jpg,17400,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_005.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_006.jpg,dataset/train/Fruit/Satsumas/Satsumas_006.jpg,15587,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_006.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_007.jpg,dataset/train/Fruit/Satsumas/Satsumas_007.jpg,14205,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_007.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_008.jpg,dataset/train/Fruit/Satsumas/Satsumas_008.jpg,19357,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_008.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_009.jpg,dataset/train/Fruit/Satsumas/Satsumas_009.jpg,18142,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_009.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_010.jpg,dataset/train/Fruit/Satsumas/Satsumas_010.jpg,14356,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_010.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_011.jpg,dataset/train/Fruit/Satsumas/Satsumas_011.jpg,16929,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_011.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_012.jpg,dataset/train/Fruit/Satsumas/Satsumas_012.jpg,16686,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_012.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_013.jpg,dataset/train/Fruit/Satsumas/Satsumas_013.jpg,18330,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_013.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_014.jpg,dataset/train/Fruit/Satsumas/Satsumas_014.jpg,18520,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_014.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_015.jpg,dataset/train/Fruit/Satsumas/Satsumas_015.jpg,20073,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_015.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_016.jpg,dataset/train/Fruit/Satsumas/Satsumas_016.jpg,18812,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_016.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_017.jpg,dataset/train/Fruit/Satsumas/Satsumas_017.jpg,22001,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_017.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_018.jpg,dataset/train/Fruit/Satsumas/Satsumas_018.jpg,18600,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_018.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_019.jpg,dataset/train/Fruit/Satsumas/Satsumas_019.jpg,18265,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_019.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_020.jpg,dataset/train/Fruit/Satsumas/Satsumas_020.jpg,14271,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_020.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_021.jpg,dataset/train/Fruit/Satsumas/Satsumas_021.jpg,21453,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_021.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_022.jpg,dataset/train/Fruit/Satsumas/Satsumas_022.jpg,19899,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_022.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_023.jpg,dataset/train/Fruit/Satsumas/Satsumas_023.jpg,16010,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_023.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_024.jpg,dataset/train/Fruit/Satsumas/Satsumas_024.jpg,20084,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_024.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_025.jpg,dataset/train/Fruit/Satsumas/Satsumas_025.jpg,18129,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_025.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_026.jpg,dataset/train/Fruit/Satsumas/Satsumas_026.jpg,17343,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_026.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_027.jpg,dataset/train/Fruit/Satsumas/Satsumas_027.jpg,22995,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_027.jpg,348,348,3,RGB
train,27,18,train/Fruit/Satsumas/Satsumas_028.jpg,dataset/train/Fruit/Satsumas/Satsumas_028.jpg,16691,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/train/Fruit/Satsumas/Satsumas_028.jpg,348,348,3,RGB
